tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logSi.Rho	logSi.Pval	logSi.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	logSi.All.Overlap.Size	logSi.All.FE	logSi.All.Pvalue	logSi.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
muscle	M311	NA	16	S100A6,CSPG4,IFFO1		0.0129366182549518	0.839365367527268	0.902111567243344	-0.0718813503374738	0.265337876043937	0.475245579352668	0.0545254412403943	0.413596026241961	0.630062619703676	3	3.1	0.0666188629647429	0.470638804248013	1	1.1	0.6218730624923	1	1	1.7	0.443887628110561	1	6	1.41949432268286	0.228714102661454	0.767436525710547	104	M91
muscle	M108	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	50	MLYCD,SLC25A20	MLYCD	0.191156679813979	0.00250235955787363	0.0153968711619754	-0.142722377892669	0.026410537486358	0.100092109459168	-0.220735425353851	0.000811751097554781	0.00786195970409538	6	2	0.0763311992531823	0.52146727849743	8	2.7	0.0083851610214297	0.0850623985514431	7	3.9	0.00197316257936657	0.0242498074701787	17	1.28700818589913	0.145514931778869	0.612719444263841	105	M8
muscle	M61	NA	17	SNORA59A		0.115403210728285	0.06963827216143	0.166295241153024	-0.0507929024358897	0.431534269089082	0.6357533034749	0.0458758704449622	0.491618985922376	0.69117400440162	3	3	0.0774300784434346	0.527391770495409	3	3	0.0748828036593301	0.512315925616957	3	4.9	0.021664975869134	0.192047158975544	8	1.78132620885693	0.0542524168949241	0.380835434913544	106	M2
muscle	M342	REACTOME_GLUCOSE_METABOLISM	29	LOC644774,PGK1	LOC644774	0.297839229040796	1.7925894905891e-06	5.85952689736311e-05	-0.207344756402958	0.00117799709128978	0.00843962299650072	-0.17697500041782	0.00752193916055113	0.0428049368357263	4	2.3	0.0920509467543999	0.603459340352313	7	4.1	0.0012045636290837	0.015856931621445	0	0	1	1	10	1.30528213580033	0.215253282469541	0.738301722611044	107	M93
muscle	M327	NA	29	NOV,ANTXR1	ANTXR1	0.0566571558744999	0.374301944239281	0.531956295753109	-0.169512065624691	0.00822997860770861	0.040226904783473	-0.108757911492285	0.102173063761691	0.252059020506435	4	2.3	0.0920509467543999	0.603459340352313	0	0	1	1	1	1	0.654898042353444	1	10	1.30528213580033	0.215253282469541	0.738301722611044	108	M91
muscle	M731	GO_I_BAND	107	TNFRSF12A,FLNC,CSRP3,RNF115,DIAPH1	TNFRSF12A,PPM2C	-0.161996672876217	0.0106145961988997	0.0440589985081315	0.195583223539242	0.00224027349817046	0.0141164221631705	0.155806178975304	0.0188309892491393	0.0800699786772347	10	1.6	0.106688851266312	0.681389990380636	7	1.1	0.444554636788435	1	6	1.6	0.188412209799239	1	36	1.27356499979023	0.058253986220045	0.380835434913544	109	M386
muscle	M386	GO_I_BAND	149	MUSTN1,TNFRSF12A,FLNC,PANX1,CSRP3,RNF115,LOC642076,DIAPH1,RRAS2	TNFRSF12A,PPM2C	-0.152541159530436	0.0162091951630515	0.0592825809110207	0.173030617647784	0.00697218587812255	0.0357495413162558	0.134337203367684	0.0431768983854275	0.144753319587042	13	1.5	0.110015055115911	0.696959440687206	9	1	0.519096652368119	1	9	1.7	0.0897373445474842	0.594920677161983	50	1.27024100463791	0.0313377130420937	0.297993162200272	110	M99
muscle	M589	NA	10	LOC100134134		0.17375508916451	0.00608116507920209	0.0308781488973077	-0.22598503730123	0.000395232621381935	0.00380449484741922	-0.145448551401014	0.0284539798925541	0.107836460027578	2	3.3	0.116838100251846	0.725536857368656	1	1.7	0.455414435757224	1	0	0	1	1	2	0.757063638764193	0.786518020057512	1	111	M320
muscle	M687	NA	10	DUSP3		0.0741142144629671	0.244888226667709	0.387120775170792	-0.188142184639864	0.003304081354472	0.0190568280163908	-0.144715867387734	0.029271178739518	0.110135442307683	2	3.3	0.116838100251846	0.725536857368656	0	0	1	1	0	0	1	1	5	1.89265909691048	0.0957144978492292	0.503449178522799	112	M367
muscle	M699	NA	21	SMARCA2		0.149112768832795	0.0187977771414841	0.0634273383548142	-0.143407034766476	0.0256889034837828	0.0980678578249519	-0.193239764578171	0.00346700684272455	0.0241765943832659	3	2.4	0.12733106810521	0.783460571988529	2	1.6	0.353616650585955	1	2	2.6	0.173742422915429	0.996109116520003	4	0.721012989299232	0.845416227130044	1	113	M374
muscle	M193	NA	33	LOC728734,NPIP		-0.173454539480862	0.00617100385786057	0.0310330290159719	0.184530905433491	0.00396991167343311	0.0220879128213353	0.154128394154978	0.0201652910679013	0.082411292087548	4	2	0.132073596329271	0.806317014165859	3	1.5	0.307960219978335	1	1	0.8	0.70203855005281	1	5	0.573533059669843	0.959501890641428	1	114	M28
muscle	M837	NA	11	GPR162		0.173801509141828	0.00606739433445594	0.0308781488973077	-0.190252469030128	0.00296350767092368	0.0175255016373838	-0.189969879972685	0.00407123895934878	0.0280165523123607	2	3	0.137360044938319	0.827853689532225	1	1.5	0.487534154301738	1	2	5.1	0.0573794408940939	0.421349498109985	2	0.688239671603812	0.830656400610445	1	115	M619
muscle	M648	NA	22	CYB5R1		-0.098321052465102	0.122519770619145	0.246453230899279	-0.0114964770795448	0.858783359800833	0.922266318636212	0.0208902168072142	0.75425069349807	0.846508825535387	3	2.3	0.141239414632211	0.846896719329704	3	2.3	0.136989770694549	0.826680577768257	0	0	1	1	7	1.20441942530667	0.35715440377919	0.908533471356858	116	M361
muscle	M351	NA	35	USP15		0.0439176258283281	0.491167150789088	0.63742039668162	-0.0982217981541534	0.127571646014161	0.293920576499586	-0.0936352724114591	0.159706200134789	0.346582334732344	4	1.9	0.154346412322954	0.908135703505182	2	1	0.619548334715071	1	2	1.6	0.3606461613635	1	17	1.83858312271304	0.0040537141912888	0.0715126042761149	117	M93
muscle	M30	NA	23	LOC92249		-0.0149590343853672	0.814675942617228	0.894142682720556	0.00985914366518863	0.878728008875554	0.934095017564867	-0.0204176664036911	0.75963754236438	0.850728982133984	3	2.2	0.155625295342471	0.911686739189727	2	1.5	0.396636605652318	1	2	2.4	0.200022592235714	1	15	2.46868577857889	0.000107129032935211	0.00800406917501651	118	M2
muscle	M283	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	12	ZNF256		-0.2006444511101	0.00149243826854708	0.01054790830338	0.220472215719922	0.000551128106879579	0.00480399999830033	0.0886988908345904	0.182981132832523	0.378257440598456	2	2.8	0.158586192904721	0.922701124848605	2	2.8	0.155038566973761	0.909933335094128	0	0	1	1	2	0.630886365636828	0.866379092031283	1	119	M79
muscle	M397	NA	12	KLF15		-0.0796881522478056	0.211087743928558	0.347166320989421	0.14758272189665	0.0216443855698115	0.0857576791894803	0.18077028308325	0.00631272647907477	0.0388418346888953	2	2.8	0.158586192904721	0.922701124848605	0	0	1	1	1	2.3	0.355990549996374	1	2	0.630886365636828	0.866379092031283	1	120	M100
muscle	M771	GO_CELLULAR_RESPIRATION	49	ATP5L		0.143415306701536	0.0238967329579901	0.0752891044399327	-0.140732765864207	0.0286071771616238	0.103183128658822	-0.169457293021055	0.0105409274939127	0.0520085384841165	5	1.7	0.16723893516847	0.968257894019668	11	3.8	0.000104297478380806	0.00181154328685776	6	3.4	0.00798020501973206	0.0817833280801394	19	1.46777644250201	0.0393349656859985	0.321440422715269	121	M414
muscle	M790	NA	10			-0.136073475882252	0.0321907308648983	0.0930152057587945	0.179241645280365	0.00516446038873858	0.0275613549317375	0.276284469259857	2.4199510883562e-05	0.000527347674670956	1	1.7	0.460226692608291	1	0	0	1	1	4	11.1	0.000293828419835741	0.00468830634632825	0	0	1	1	122	M432
muscle	M874	NA	13	LOC100130070		-0.190635045153615	0.00257274523510961	0.0156458809065387	0.188025322984223	0.00332393783013767	0.0190568280163908	0.2232695474418	0.000703540558948994	0.00721473945745733	2	2.6	0.180359194180427	1	0	0	1	1	3	6.4	0.0101374567111987	0.0989979434431795	1	0.291178322601613	0.981499114451221	1	123	M662
muscle	M422	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	15	MLYCD,SLC25A20	MLYCD	0.164521054185082	0.00944531830173386	0.0408223051740316	-0.106489336878932	0.0983897349912025	0.242725619813202	-0.193429605674049	0.00343455459132188	0.0241765943832659	1	1.1	0.603481880017068	1	2	2.3	0.220298496897768	1	3	5.6	0.015288726828603	0.141940901740107	7	1.76648182378312	0.0736332267085214	0.432698624365806	124	M108
muscle	M29	NA	17	SMYD1	LOC652324	0.243053821065249	0.000110446335460094	0.00137531984394356	-0.229528570620275	0.000317819376031938	0.00313621761631516	-0.249463514000609	0.00014585712320857	0.00206171014697519	2	2	0.270313881033638	1	4	4	0.0154173475552992	0.142853257761404	3	4.9	0.021664975869134	0.192047158975544	5	1.11332888053558	0.480272719195677	0.988908000548578	125	M2
muscle	M410	NA	17	OMA1,PTCD2		0.197821880455416	0.00174474287548514	0.0118506561542692	-0.110554090118606	0.0861294699493016	0.225228563917424	-0.221803153247154	0.000764412117452832	0.00754316108354398	1	1	0.649511644903111	1	2	2	0.264929762218755	1	3	4.9	0.021664975869134	0.192047158975544	5	1.11332888053558	0.480272719195677	0.988908000548578	126	M104
muscle	M433	NA	18	SBDSP		-0.0932042334399489	0.143315828580487	0.266778736548448	0.0933301216772831	0.147751335433791	0.323321959965994	0.201808781178866	0.0022485995133753	0.0172943756690483	1	0.9	0.67048384910847	1	0	0	1	1	3	4.6	0.0253174023515058	0.217859255701166	4	0.841181820849104	0.740465809882528	1	127	M111
muscle	M944	GO_MITOCHONDRION	32	NDUFAB1,COX7B		0.16401279477242	0.00967111454656766	0.0408223051740316	-0.111311997233087	0.0839852257079602	0.222965853021641	-0.224645638844893	0.000650518039399936	0.00694328437971769	2	1	0.578118354884	1	2	1.1	0.570276973956128	1	4	3.5	0.0269120935253313	0.22990058842783	17	2.01095029046739	0.00116832661770853	0.0314495326101186	128	M886
muscle	M793	NA	10	SBDSP		-0.145716636085494	0.0217090646201929	0.0700854370145733	0.129221045960014	0.0446191598562849	0.145848878780231	0.228629736438115	0.000517107040618004	0.00575419111155779	1	1.7	0.460226692608291	1	0	0	1	1	2	5.6	0.0480687785061854	0.36446451612333	3	1.13559545814629	0.516568270874073	1	129	M433
muscle	M520	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	40	ACO2		-0.092861591065004	0.144799130140554	0.268545904480532	0.105681890584343	0.100982645370004	0.247952692622123	0.206887800119665	0.00172531341517556	0.0145538534860777	4	1.7	0.215272734667695	1	2	0.8	0.691783378887312	1	4	2.8	0.0547408775316161	0.40769827617297	17	1.60876023237391	0.0198408902897117	0.207535712430384	130	M260
muscle	M886	REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	45	UQCRHL,NDUFAB1	NDUFAB1	0.151650131999724	0.0168500995595133	0.0603602881481197	-0.0970862077178195	0.13205508212165	0.300281773694012	-0.214234137446097	0.00116328096751471	0.0104895852760378	2	0.7	0.759375400108813	1	2	0.8	0.752315785774463	1	4	2.5	0.0777586336783118	0.527391770495409	21	1.76648182378312	0.00273080418899876	0.0533963542787936	131	M689
muscle	M260	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	45	ACO2	ACO2	-0.0892168360663077	0.161308367182901	0.29293151401617	0.100100476292115	0.120413917373974	0.284131432632323	0.201200263503971	0.00232014752227126	0.0175684844467104	4	1.5	0.281454829864369	1	2	0.8	0.752315785774463	1	4	2.5	0.0777586336783118	0.527391770495409	19	1.5982454596133	0.0153842790033735	0.167624539974257	132	M62
muscle	M47	GO_CONTRACTILE_FIBER	14	SVIL		0.0762196358070602	0.23170259202588	0.369938215410631	-0.230410960802721	0.00030086973547732	0.00313469237645507	-0.176175102394919	0.0078016874180334	0.0428049368357263	2	2.4	0.202537967091934	1	0	0	1	1	2	4	0.0884841305145846	0.588269494819421	5	1.35189935493606	0.301121068302189	0.883223689588134	133	M2
muscle	M18	NA	117	LOC440353,LOC440341,LOC100132247,TMEM69	TMEM69	0.169923474087629	0.00731899180034674	0.0351177312989114	-0.203049667146369	0.00149577596578494	0.0102705326626686	-0.174079154079618	0.00857910215443231	0.0453219235027081	5	0.7	0.835717134990347	1	8	1.2	0.385357926996811	1	7	1.7	0.12941524249468	0.793173888570912	27	0.873534967804839	0.822819684880598	1	134	M2
muscle	M164	NA	98	LOC440353,LOC440341,LOC100132247	LOC100132247	0.16730153214847	0.00829086459165511	0.0377762239163793	-0.198015300894314	0.0019671241996795	0.0125464141028339	-0.164302337641905	0.0131874663304891	0.0621355395571695	5	0.9	0.704300700960106	1	7	1.2	0.35666371049762	1	6	1.7	0.141887452775782	0.847899073571379	26	1.00426809223822	0.52856080916065	1	135	M18
muscle	M689	REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	56	UQCRHL,ATP5C1,NDUFAB1,COX7B	NDUFAB1	0.149653286195797	0.0183672124813569	0.0628079873387991	-0.0936396357000125	0.146406632388503	0.321725498904147	-0.203957577150587	0.00201172201269496	0.0157034419796935	2	0.6	0.855921168085629	1	2	0.6	0.85032474637352	1	4	2	0.142127123230894	0.847899073571379	26	1.75746916141688	0.000989768305553203	0.0306801623236291	136	M370
muscle	M627	GO_SULFUR_COMPOUND_BINDING	42	DDIT4L,MSTN,SHISA2		0.284327081745036	5.38484855478114e-06	0.000117344824756272	-0.16390482321292	0.0106538058068154	0.0484516559736039	-0.0929451743737407	0.162819213368415	0.350429829595396	4	1.6	0.241271301030504	1	12	4.8	3.52674120220212e-06	7.90493849465018e-05	1	0.7	0.785913695455286	1	22	1.98278572057289	0.000298211098514847	0.0128430874997795	137	M345
muscle	M389	GO_CARDIAC_CELL_DEVELOPMENT	76	MEMO1,XIRP2,HOMER2	LOC728556,HOMER2	-0.236585708632593	0.000169602899364231	0.00206284456668588	0.120033009991167	0.0622720733986687	0.1833397435077	0.150427518953444	0.0234011517458681	0.0934259722373206	3	0.7	0.840317220957385	1	14	3.1	0.000124994650684505	0.00215083641212262	3	1.1	0.518689727360972	1	30	1.49420455019249	0.00869896473650966	0.11972522518933	138	M99
muscle	M53	PID_RXR_VDR_PATHWAY	56	DENND4B,FLII,NCOR2	NCOR2	-0.248324455438971	7.71918459086129e-05	0.0010351624464155	0.169125914066922	0.00837962351895847	0.0402409561624389	0.133229968003077	0.0449440019741927	0.146910706453142	5	1.5	0.242165110143474	1	11	3.3	0.000365077531694055	0.00570903635110937	1	0.5	0.872026782283252	1	18	1.21670941944245	0.203406764548345	0.732669193827768	139	M2
muscle	M739	NA	49	MEMO1,HOMER2		-0.21419790431788	0.000684666220688689	0.00577549086161587	0.101946551721801	0.113688639579176	0.275273881944022	0.135389025655656	0.0415526153139238	0.142039332086158	2	0.7	0.799656255223212	1	10	3.5	0.00048617458863454	0.00728797384937192	1	0.6	0.834470721800548	1	23	1.77678200934454	0.00158696956074917	0.0377265945578099	140	M389
muscle	M246	PID_RXR_VDR_PATHWAY	26	NCOR2		-0.230661260680043	0.000248664348860093	0.00260102908907658	0.129602539988029	0.0439878687986874	0.144689656488764	0.10004266593936	0.1329045430668	0.308473958167351	2	1.3	0.465929281830879	1	7	4.6	0.000592802058068745	0.00850707099795605	1	1.1	0.614717732796448	1	8	1.16471329040645	0.377222869468528	0.943959620727464	141	M53
muscle	M52	NA	13	ARMCX2		0.115903208958543	0.0684291791831337	0.166295241153024	-0.169107707359703	0.00838673847362494	0.0402409561624389	-0.129268959191786	0.0517689884163776	0.16020817125305	2	2.6	0.180359194180427	1	4	5.2	0.00559070542898639	0.0606346784659884	1	2.1	0.379186589068384	1	4	1.16471329040645	0.463241174284892	0.988908000548578	142	M2
muscle	M330	NA	15	LOC100129118,OSTC		0.214538579744634	0.000670964235697173	0.00575269336507577	-0.187859768972066	0.00335225272946072	0.0190568280163908	-0.200939616810171	0.00235142239248514	0.0175684844467104	2	2.2	0.224996318214269	1	4	4.5	0.0097125582505232	0.0958427917928987	1	1.9	0.423105699135057	1	7	1.76648182378312	0.0736332267085214	0.432698624365806	143	M91
muscle	M358	NA	10	HDHD2		0.165533639114024	0.0090093590224802	0.0402726048611722	-0.167295928285477	0.00912218221269021	0.0433718299748816	-0.198390615284978	0.00267811196788642	0.0194535077667305	0	0	1	1	3	5.1	0.0179354851855786	0.162663446567473	0	0	1	1	3	1.13559545814629	0.516568270874073	1	144	M93
muscle	M427	NA	10			-0.213101134006346	0.000730553580009296	0.00596999253663847	0.16467797315205	0.0102858950559678	0.0471887992479927	0.111390545716473	0.094087973835472	0.238873836485203	1	1.7	0.460226692608291	1	3	5.1	0.0179354851855786	0.162663446567473	0	0	1	1	1	0.378531819382097	0.953523382292262	1	145	M109
muscle	M348	NA	40	MYOZ2,LOC729680,XPO4	LOC729680	-0.152163898867322	0.0164779075481191	0.0598468447754605	0.12807529364058	0.0465609599615075	0.148484036950417	0.146454709209167	0.0273636273583117	0.105135098775809	4	1.7	0.215272734667695	1	6	2.5	0.0285203344909754	0.240195888933579	2	1.4	0.424727068914078	1	10	0.946329548455242	0.639793844468091	1	146	M93
muscle	M679	NA	22	LOC728428		-0.195832115664978	0.00194540509054303	0.0127180857794251	0.149558784747645	0.0199307430127246	0.0801829122742689	0.139298212978612	0.035959130196129	0.124547186043546	2	1.5	0.382014290470796	1	4	3.1	0.0375481752194259	0.29704077438292	2	2.5	0.186817293695616	1	3	0.516179753702859	0.954784264502681	1	147	M365
muscle	M677	NA	15	USP6		-0.164198081292052	0.0095882522904691	0.0408223051740316	0.165606938632034	0.00985873429939661	0.0460367682016467	0.144507042182268	0.029507733458932	0.110232461421582	2	2.2	0.224996318214269	1	3	3.4	0.0546326572296955	0.407537111854479	1	1.9	0.423105699135057	1	6	1.51412727752839	0.181210376967006	0.676950193955314	148	M364
muscle	M100	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	124	FOXO1,CEBPB,SERTAD1,FKBP5,MIDN,FOXO3,ZBTB16	FOXO1	0.10893706524382	0.0869014338864421	0.192999345280508	-0.0172624989147408	0.78933752717513	0.901361412036229	-0.0803551181287347	0.227840879835939	0.439707675845742	8	1.1	0.464648495303238	1	12	1.6	0.0620396113410667	0.448572120710293	5	1.1	0.46282908641199	1	31	0.946329548455242	0.673331549018532	1	149	M6
muscle	M643	GO_I_BAND	62	DNAJA4		-0.134007393501987	0.0349263266649207	0.0998167696489265	-0.0156357507952796	0.808787433383442	0.911252792208233	0.0389143461507148	0.559699450244293	0.733641134029486	3	0.8	0.72499656233299	1	7	1.9	0.0714545376481529	0.49337268011251	3	1.3	0.386985969634235	1	25	1.52633798137942	0.0117074906492422	0.142775336229391	150	M359
muscle	M910	NA	17	GPS2		-0.265717784906036	2.23663873393975e-05	0.000342387800071553	0.235572774005311	0.00021742905437995	0.00248495760768671	0.238258784671468	0.000292089835422337	0.00372592643721665	2	2	0.270313881033638	1	3	3	0.0748828036593301	0.512315925616957	1	1.6	0.463921958847455	1	4	0.890663104428463	0.695268372038147	1	151	M727
muscle	M245	NA	17			-0.210459915974911	0.000852953866777481	0.00665813242275556	0.190130103021142	0.00298235113905767	0.0175255016373838	0.141934951875144	0.0325578971534806	0.117270825371032	2	2	0.270313881033638	1	3	3	0.0748828036593301	0.512315925616957	0	0	1	1	5	1.11332888053558	0.480272719195677	0.988908000548578	152	NA
muscle	M625	NA	19	HEXIM2,PFKM		0.17830424694162	0.0048571850636266	0.0261887400853269	-0.100048820053028	0.120606458975862	0.284131432632323	-0.0715767632385313	0.282895689558322	0.501540493691534	2	1.8	0.315554124259089	1	3	2.7	0.0979274040680988	0.633165234819425	0	0	1	1	10	1.99227273358998	0.0132927170088595	0.15800206808258	153	M344
muscle	M139	NA	55	FKBP1A		0.00636032367176711	0.920616275171904	0.953430320623576	-0.0274218415431512	0.671234093899486	0.842345035331288	-0.067833815145479	0.308891930417527	0.524514544183009	4	1.2	0.419040284879887	1	6	1.9	0.103672359035676	0.664830781990361	0	0	1	1	10	0.688239671603812	0.943312794087612	1	154	M16
muscle	M170	NA	10	LMOD2		-0.233708850207825	0.000204482728092392	0.00227541418707066	0.126000575841164	0.0502570387624573	0.158339947426296	0.116037034809096	0.0810683903433694	0.217429580254268	0	0	1	1	2	3.4	0.114104570202962	0.713267213738832	0	0	1	1	3	1.13559545814629	0.516568270874073	1	155	M20
muscle	M895	NA	10	TRIM13		-0.167065104975861	0.00838390265075679	0.0377998369512569	0.117570446986798	0.0678751777834638	0.19292781511278	0.173143288785344	0.00894790953932399	0.0467975668906645	0	0	1	1	2	3.4	0.114104570202962	0.713267213738832	1	2.8	0.306970056720901	1	0	0	1	1	156	M706
muscle	M889	NA	10	LOC647081,OSGEPL1		0.188362039823614	0.0029009292781304	0.0174389196834736	-0.0647616809911072	0.315719640236988	0.523355031149733	-0.0993412800526977	0.135657763630002	0.308473958167351	0	0	1	1	2	3.4	0.114104570202962	0.713267213738832	0	0	1	1	6	2.27119091629258	0.0258019263591849	0.25461146199724	157	M690
muscle	M843	NA	10			-0.0951491518116224	0.135114895681321	0.25884648513308	-0.0485814226264296	0.451882133810703	0.651058831909084	-0.0268886823529134	0.686981169106894	0.800203009895113	0	0	1	1	2	3.4	0.114104570202962	0.713267213738832	0	0	1	1	0	0	1	1	158	M633
muscle	M20	GO_SEQUENCE_SPECIFIC_DNA_BINDING	389	C10orf71,LOC407835,GBF1,KIAA0195,KPNA6,DYRK1B,DLGAP4,LOC100130757,HMGA1,TBC1D17,OBFC2B,PKM2,DUSP8,OGDH,WNK2,LOC728787	C10orf71,LOC407835	-0.12686776495678	0.0459454688471697	0.123175106159841	0.107507218836034	0.0951966660753689	0.237085030273419	0.0708794820242122	0.287623455598206	0.502729789857442	18	0.8	0.896907431271994	1	29	1.3	0.115127736948994	0.717602065822666	8	0.6	0.971772636990914	1	101	0.98282040507948	0.601019921521261	1	159	M2
muscle	M28	NA	59	LOC728888,LOC728734,NPIP	LOC728888	-0.172885698063904	0.0063442964787504	0.0313025194187402	0.160962958055706	0.0121622120923705	0.053905397663642	0.146289496147349	0.0275401692777931	0.105135098775809	5	1.4	0.276679687270794	1	6	1.7	0.1330222471074	0.811056628412607	1	0.5	0.885393034563435	1	13	0.834053161350383	0.818473019721026	1	160	M2
muscle	M120	NA	11	RAD23A		-0.200695198373439	0.00148822465098231	0.01054790830338	0.13881428701744	0.0308715248089688	0.107638716500605	0.0977927924111854	0.141890916696272	0.319866161345475	1	1.5	0.492513357375288	1	2	3.1	0.134217250312089	0.815174964153549	1	2.5	0.331929118303581	1	4	1.37647934320762	0.326362839686766	0.884392565576055	161	M10
muscle	M262	BIOCARTA_PROTEASOME_PATHWAY	11	PSMA5		0.116525157976669	0.0669491786159642	0.163618786991352	-0.143842725504354	0.0252385602239236	0.0970571102728826	-0.0416044457877092	0.532861555891019	0.715305564923509	0	0	1	1	2	3.1	0.134217250312089	0.815174964153549	0	0	1	1	5	1.72059917900953	0.138593394953333	0.604036213004942	162	M64
muscle	M805	GO_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	233	C10orf71,LOC407835,GBF1,KIAA0195,HMGA1,OGDH,LOC728787	LOC407835	-0.112325330198355	0.0774703666205893	0.178488994460653	0.0958443409207399	0.137095939197036	0.307730369957296	0.0528060966125919	0.428498034901039	0.63847427992377	8	0.6	0.971531664160576	1	18	1.3	0.146389452087756	0.871119027783904	3	0.4	0.991042090954933	1	60	0.974760049910979	0.616835057612204	1	163	M481
muscle	M344	REACTOME_GLUCOSE_METABOLISM	76	LOC644237,FBP2,HEXIM2,ALDOA,PFKM	FBP2	0.121676595289991	0.0556712323587707	0.141340070503093	-0.0230581595756428	0.721173385694658	0.866378901527741	-0.0190446535048551	0.775354209706471	0.866474896744625	3	0.7	0.840317220957385	1	7	1.6	0.160032583780186	0.928820433851214	1	0.4	0.938682120409755	1	31	1.54401136853224	0.0043990532939945	0.0718970272737225	164	M93
muscle	M632	NA	15	LDHB,LPL		-0.291615411573514	2.99610810428648e-06	8.02425631888283e-05	0.238619645287883	0.000178888591337633	0.00217578449464144	0.236883719436461	0.000317369274179925	0.00390183728180127	2	2.2	0.224996318214269	1	2	2.3	0.220298496897768	1	1	1.9	0.423105699135057	1	5	1.26177273127366	0.361076413969782	0.912284852686938	165	M349
muscle	M586	NA	15	MFAP4,FBLN1		0.213317104917764	0.000721299104766133	0.00596999253663847	-0.230156066901649	0.000305677459271909	0.00313469237645507	-0.144217662782065	0.0298382376614758	0.110676583666325	1	1.1	0.603481880017068	1	0	0	1	1	0	0	1	1	2	0.504709092509462	0.936009322977642	1	166	M319
muscle	M91	NABA_MATRISOME	1599	LOC644604,MGST1,PLIN,EEF1A1,ACTG2,LOC389223,CSRP1,MYH11,LOC645715,LOC728672,MYL9,CALD1,PCOLCE2,ANXA2,ANXA1,CIDEC,COL5A1,KCNMB1,TIMP2,FASN,EMP1,COL3A1,TNMD,COL5A2,AEBP1,SH3BGRL,CD44,S100A10,MFAP4,EEF1AL7,EFEMP1,DOCK11,COL4A1,COL1A2,TMSB4X,CYBRD1,ABI3BP,LOC730278,CD248,FBLN1,CLIC4,MGP,CRIP1,CDO1,SFRP2,GLIPR2,FSTL1,CNN3,BGN,CAP1,LOC134997,MYADM,COL1A1,ECM2,COL6A1,CD14,TMSB10,DCN,CCND2,TIMP1,ARPC5,ANTXR1,HTRA1,LOC440595,DPYSL2,CAV1,S100A6,SGCE,LOC100134134,TGFB1I1,MYLK,MSN,ATP6AP2,GNG11,MATN2,TMSL3,PECAM1,TRAM1,ANXA2P1,MXRA5,FSCN1,PLS3,GPR116,ACTB,SPRED1,IGFBP7,PKD2,PDGFRB,TACC1,COL6A3,IQGAP1,MARCKS,LOC440063,UGDH,DAB2,TAGLN,VIM,RNASE4,TAGLN2,WBP5,TEK	ACTG2,MYH11,ANXA1,COL3A1,S100A10,FSTL1	0.158168598306081	0.0126320893464925	0.0493028561807133	-0.0878613349227383	0.173084010577895	0.359218006080314	-0.0829318261922452	0.213226856383269	0.425639869803242	80	0.8	0.964460909964677	1	68	0.7	0.999000827989986	1	27	0.5	0.999999182949547	1	411	0.972961712107828	0.762878356267225	1	167	M3
muscle	M49	NA	15	LOC285176		-0.19473849247055	0.00206445516936863	0.0131671957753633	0.202852357249526	0.00151210519125331	0.0102705326626686	0.114654273313445	0.0847814044337822	0.225079566085625	2	2.2	0.224996318214269	1	2	2.3	0.220298496897768	1	0	0	1	1	3	0.757063638764193	0.800215280786953	1	168	M2
muscle	M79	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	37	MDC1	ZNF211	-0.18601153673487	0.00327982579851054	0.0188499878310001	0.216072967161566	0.000714468883196601	0.00549510626340916	0.109110913313809	0.101058105951013	0.251623872048642	4	1.8	0.177906506604119	1	3	1.4	0.373677720356674	1	0	0	1	1	9	0.920753074172668	0.67425523680862	1	169	M2
muscle	M201	NA	20	ATPGD1,LRRC56		0.197329750017923	0.00179253029303776	0.0120191454263942	-0.161195834543396	0.0120362989908397	0.053803285232557	-0.141790262175042	0.0327371711360816	0.117270825371032	2	1.7	0.337954751367004	1	2	1.7	0.33169406987584	1	1	1.4	0.519803139895218	1	7	1.32486136783734	0.260716745538866	0.806833478797791	170	M31
